"";"banalfreq";"X.rts_a";"X.rts_i"
"google";12;-0,3623;0,3623
"poil";18;-0,253;0,253
"jeter";17;-1,3439;1,3439
"moin";10;-0,4217;0,4217
"oeillère";10;-0,7825;0,7825
"fuir";24;-1,8866;1,8866
"subjectif";20;-0,9102;0,9102
"analyser";13;-0,244;0,244
"malade";11;-1,5286;1,5286
"rare";27;0,5934;-0,5934
"faiblesse";10;-0,7825;0,7825
"naturellement";13;1,002;-1,002
"traverser";10;-0,201;0,201
"transformer";17;0,4388;-0,4388
"norme";16;-0,7859;0,7859
"célibat";14;-0,9132;0,9132
"personnalité";16;0,321;-0,321
"double";12;0,2473;-0,2473
"dignité";11;-0,9317;0,9317
"mascu";10;0,4313;-0,4313
"soumettre";25;1,4494;-1,4494
"provoquer";11;0,6027;-0,6027
"malaise";14;1,2246;-1,2246
"menace";10;-0,7825;0,7825
"rapidement";15;-1,052;1,052
"enft";10;-0,4217;0,4217
"soumission";15;0,4039;-0,4039
"crise";13;-0,457;0,457
"cave";10;1,2532;-1,2532
"retour";29;-0,4725;0,4725
"émotion";22;-1,1524;1,1524
"toxique";19;-0,5177;0,5177
"cadeau";22;1,6539;-1,6539
"joyeux";13;-0,78;0,78
"constat";28;-0,2637;0,2637
"pointer";19;-0,7963;0,7963
"dessous";14;0,2852;-0,2852
"gratuit";22;0,2586;-0,2586
"traditionnel";14;-0,3174;0,3174
"respirer";15;-0,3992;0,3992
"delà";15;0,4039;-0,4039
"2025";41;-0,4157;0,4157
"émotionnel";17;-0,585;0,585
"rechercher";12;-0,653;0,653
"constamment";10;0,7731;-0,7731
"factuel";26;-1,6845;1,6845
"convenir";18;-0,6877;0,6877
"débilité";12;-0,653;0,653
"accuser";15;-0,6696;0,6696
"raccourci";19;-0,7963;0,7963
"notion";27;-1,0325;1,0325
"psychologique";23;-1,2799;1,2799
"simpliste";17;0,2542;-0,2542
"influence";21;0,3173;-0,3173
"engagement";17;-1,9223;1,9223
"relayer";12;-0,3623;0,3623
"red";12;-0,653;0,653
"ponctuation";10;-0,201;0,201
"améliorer";24;-1,8866;1,8866
"calculer";10;0,7731;-0,7731
"unique";12;0,4704;-0,4704
"préserver";10;-0,7825;0,7825
"musulman";17;-0,3535;0,3535
"étudier";33;-1,3675;1,3675
"rassurer";14;-0,3174;0,3174
"redire";12;-0,3623;0,3623
"prix";15;-0,6696;0,6696
"interprétation";17;-0,3535;0,3535
"communiquer";12;-1,0865;1,0865
"réellement";24;-1,4113;1,4113
"séparer";11;0,6027;-0,6027
"catégorie";16;-1,1957;1,1957
"dehors";27;0,4055;-0,4055
"avancé";14;-0,3174;0,3174
"existant";13;0,3667;-0,3667
"systématiquement";26;-0,6553;0,6553
"nourrir";25;-1,5462;1,5462
"bien_être";11;-0,5332;0,5332
"démarche";19;-0,7963;0,7963
"fric";12;-0,653;0,653
"élection";12;-0,653;0,653
"apprentissage";19;0,2862;-0,2862
"systémique";17;-1,9223;1,9223
"curiosité";12;0,7939;-0,7939
"égard";14;-0,3174;0,3174
"projeter";11;-0,2767;0,2767
"profond";24;0,2868;-0,2868
"brésil";11;-1,5286;1,5286
"douer";13;0,3667;-0,3667
"inverser";12;-0,653;0,653
"donnée";15;-1,052;1,052
"oral";24;-1,8866;1,8866
"influencer";17;-0,3535;0,3535
"littérature";11;0,3269;-0,3269
"vache";10;0,4313;-0,4313
"mémoire";10;-1,3419;1,3419
"suggérer";17;-0,585;0,585
"direction";10;-0,7825;0,7825
"plat";10;-0,201;0,201
"croyance";30;1,0007;-1,0007
"suffisamment";14;-1,4101;1,4101
"opposition";12;-1,0865;1,0865
"méthode";36;-0,2915;0,2915
"80";25;0,8033;-0,8033
"communication";13;-1,2462;1,2462
"neutralité";13;-0,78;0,78
"insister";11;0,3269;-0,3269
"style";20;-0,3864;0,3864
"hâte";11;-0,9317;0,9317
"bretagne";10;1,8997;-1,8997
"montagne";16;0,5407;-0,5407
"matériel";13;1,002;-1,002
"pauvreté";11;0,3269;-0,3269
"excessif";12;-0,3623;0,3623
"survie";11;0,6027;-0,6027
"volontaire";12;-0,653;0,653
"faveur";12;-1,718;1,718
"environ";11;-0,9317;0,9317
"route";11;-0,9317;0,9317
"enjeu";11;-0,5332;0,5332
"soulever";14;-1,4101;1,4101
"régler";11;-0,5332;0,5332
"francophone";11;-0,2767;0,2767
"médecine";10;0,4313;-0,4313
"décennie";23;-0,2591;0,2591
"musk";11;-1,5286;1,5286
"is";11;-1,5286;1,5286
"subtilité";12;1,805;-1,805
"représentatif";18;0,5731;-0,5731
"frouze";11;-0,5332;0,5332
"sirène";10;-0,201;0,201
"lunette";11;0,3269;-0,3269
"gentiment";10;-0,201;0,201
"contradictoire";13;-0,78;0,78
"climatique";13;0,6343;-0,6343
"capitaliste";16;-1,1957;1,1957
"isolé";14;-1,4101;1,4101
"déconnecter";13;-0,244;0,244
"inclusif";13;-0,78;0,78
"immigré";17;-1,9223;1,9223
"écriture";24;-0,7256;0,7256
"alimenter";12;-1,718;1,718
"annoncer";11;-0,5332;0,5332
"emji_visage_souriant_avec_yeux_plissés";16;1,7055;-1,7055
"résoudre";17;-1,9223;1,9223
"incompétent";10;-0,4217;0,4217
"balle";10;-0,7825;0,7825
"chatgpt";12;-1,718;1,718
"macron";15;0,4039;-0,4039
"descendre";14;-0,9132;0,9132
"matière";18;-0,4323;0,4323
"plan";18;-1,0355;1,0355
"criminel";12;-0,653;0,653
"catastrophique";12;0,2473;-0,2473
"mur";13;-0,457;0,457
"trajectoire";10;-0,7825;0,7825
"consentement";11;-0,5332;0,5332
"voler";43;-0,5307;0,5307
"instant";12;0,2473;-0,2473
"concrètement";14;-1,4101;1,4101
"délit";12;-0,653;0,653
"capitalisme";18;-1,496;1,496
"interpréter";20;-0,9102;0,9102
"occident";10;-0,4217;0,4217
"professionnel";18;-0,6877;0,6877
"contrainte";11;-1,5286;1,5286
"cognitif";16;-1,7485;1,7485
"interpeller";14;-1,4101;1,4101
"blesser";14;-0,9132;0,9132
"contester";10;-0,7825;0,7825
"précisément";18;-1,496;1,496
"suicide";16;-1,1957;1,1957
"imbécile";10;0,4313;-0,4313
"éclairer";16;-1,1957;1,1957
"global";15;-0,6696;0,6696
"organe";12;-0,3623;0,3623
"francais";14;0,816;-0,816
"f";12;-1,0865;1,0865
"signifier";18;-0,253;0,253
"italie";15;1,0132;-1,0132
"valider";10;-0,4217;0,4217
"moyenne";11;-0,9317;0,9317
"voie";12;0,2473;-0,2473
"nuancé";10;-1,3419;1,3419
"argumenter";15;-1,5777;1,5777
"vulnérable";12;-1,0865;1,0865
"perception";11;-0,2767;0,2767
"imaginaire";13;1,002;-1,002
"confiance";23;-0,9166;0,9166
"procédure";10;-1,3419;1,3419
"brigitte";25;-0,8234;0,8234
"conseil";23;-1,7361;1,7361
"nourriture";12;0,4704;-0,4704
"raisonner";10;-0,4217;0,4217
"biologique";12;-1,718;1,718
"sein";15;-1,5777;1,5777
"invention";11;-0,2767;0,2767
"bol";12;-1,0865;1,0865
"the";16;-1,1957;1,1957
"conviction";20;-1,3042;1,3042
"déterminer";18;-0,6877;0,6877
"naturaliser";13;-1,9099;1,9099
"16";15;-1,5777;1,5777
"près";16;-1,1957;1,1957
"fonction";22;-1,5887;1,5887
"emji_visage_épuisé";11;-1,5286;1,5286
"foot";14;1,2246;-1,2246
"établir";12;-1,718;1,718
"rhétorique";10;-1,3419;1,3419
"exploit";14;-0,5597;0,5597
"outil";13;-1,2462;1,2462
"investir";11;-0,9317;0,9317
"avérer";11;-0,5332;0,5332
"rapporter";10;-1,3419;1,3419
"croix";11;0,6027;-0,6027
"terrain";16;-1,7485;1,7485
"réjouir";15;-1,5777;1,5777
"emji_femme_avec_la_paume_sur_le_visage";11;-0,2767;0,2767
"prévention";10;-1,3419;1,3419
"bardot";22;-1,5887;1,5887
"emji_personne_avec_la_paume_sur_le_visage";13;-1,2462;1,2462
"urgence";11;-1,5286;1,5286
"chaton";10;-1,3419;1,3419
"prôner";15;-1,5777;1,5777
"sondage";17;-1,3439;1,3439
"déclarer";12;-1,0865;1,0865
"opposer";13;-1,2462;1,2462
"oppression";10;-0,7825;0,7825
"stats";15;-1,5777;1,5777
"relativiser";10;-1,3419;1,3419
"rigueur";16;-0,7859;0,7859
"taire";10;-1,3419;1,3419
"colère";13;-1,2462;1,2462
"supposition";11;-0,9317;0,9317
"chercheur";10;-0,201;0,201
"organiser";10;-1,3419;1,3419
