"";"X.rts_a";"X.rts_i"
"genevoise";0,07;0,05
"réf";0,08;0,02
"noble";0,05;0,04
"neutre";0,06;0,36
"trancher";0;0,03
"météo";0,06;0,06
"inspirer";0,19;0,13
"ahahaha";0,02;0,02
"âgé";0,27;0,14
"scrupule";0,03;0,01
"préparation";0,02;0,03
"off";0,02;0,03
"didier";0,01;0,05
"moustache";0,05;0
"gruyère";0,12;0,18
"vacherin";0,03;0,02
"russe";0,03;0,1
"attaquer";0,14;0,46
"repousser";0,01;0,05
"répétition";0,03;0,06
"percher";0,03;0,01
"fromage";0,28;0,17
"ecole";0,1;0,01
"recrue";0,03;0,04
"prof";0,65;0,09
"bisou";0,11;0,06
"vache";0,22;0,08
"ciel";0,21;0,15
"suffisamment";0,06;0,14
"calmer";0,05;0,07
"référence";0,11;0,1
"agir";0,33;1,08
"sosie";0,06;0
"stylé";0,08;0,03
"final";0,3;0,4
"ancêtre";0,17;0,07
"emji_chat_qui_pleure_de_joie";0,08;0,08
"emji_cent_points";0,1;0,04
"décéder";0,29;0,08
"dormir";0,21;0,21
"bretagne";0,06;0,02
"boutique";0,06;0,04
"soir";0,56;0,27
"endormir";0,02;0,02
"goutte";0,02;0,04
"big";0,05;0,04
"pharma";0,02;0,05
"cultiver";0,07;0,06
"fibre";0,04;0,02
"lourd";0,13;0,13
"plante";0,09;0,07
"pionnier";0,05;0,01
"conviction";0,03;0,07
"françois";0,13;0,02
"durer";0,12;0,08
"machin";0,03;0,01
"ajouter";0,17;0,24
"bâle";0,03;0,06
"cff";0,06;0,17
"réchauffer";0,07;0,06
"audace";0,04;0,02
"métro";0,04;0,09
"rentable";0,02;0,06
"exploitation";0,07;0,09
"création";0,11;0,17
"construction";0,06;0,15
"dizaine";0,14;0,19
"milliard";0,2;0,57
"fantasme";0,03;0,05
"emji_biceps_contracté_peau_claire";0,1;0,02
"m2";0,04;0,02
"félicitation";0,07;0,15
"déconner";0,04;0,04
"slip";0,08;0,01
"grand_père";0,14;0
"construire";0,21;0,28
"attraper";0,09;0,05
"fonder";0,06;0,13
"privation";0,03;0,02
"présence";0,09;0,13
"solidarité";0,06;0,18
"rétablissement";0,01;0,12
"millier";0,17;0,51
"emji_rose";0,27;0,01
"aspect";0,04;0,11
"valaisans";0,1;0,05
"sueur";0,03;0,06
"futur";0,22;0,26
"marque";0,19;0,19
"smartphone";0,16;0,03
"déficit";0,01;0,03
"emji_visage_bâillant";0,05;0,11
"sexualité";0,06;0,02
"lâcher";0,11;0,17
"gaz";0,03;0,16
"personnellement";0,22;0,21
"comm";0,03;0,05
"chauffeur";0,06;0,05
"lentement";0,09;0,02
"noir";0,84;0,31
"emji_index_pointant_vers_le_haut_peau_claire";0,02;0,02
"relever";0,13;0,29
"fm";0,03;0,06
"matelas";0,02;0,06
"avertissement";0,02;0,02
"humour";0,27;0,15
"chemin";0,26;0,18
"poil";0,08;0,1
"alain";0,06;0,01
"priorité";0,12;0,27
"panique";0,03;0,02
"allumer";0,08;0,05
"rappel";0,16;0,18
"programme";0,18;0,18
"possibilité";0,09;0,19
"officiel";0,06;0,18
"ems";0,07;0,03
"domination";0,03;0,08
"majorité";0,25;0,78
"directeur";0,07;0,06
"catholique";0,09;0,06
"libre";0,43;0,55
"suicider";0,03;0,05
"informer";0,17;0,32
"soutenir";0,21;1,28
"emji_biceps_contracté";0,23;0,19
"amélioration";0,02;0,06
"institution";0,05;0,17
"tranche";0,05;0,05
"foie";0,02;0,03
"veau";0,03;0,01
"emji_coeur_brisé";0,17;0,18
"intemporel";0,05;0
"respirer";0,12;0,09
"valise";0,02;0,05
"masque";0,03;0,08
"navrer";0,02;0,09
"mai";0,1;0,06
"spectacle";0,06;0,08
"costume";0,09;0,03
"cage";0,02;0,04
"marrer";0,08;0,03
"parodie";0,04;0,01
"document";0,06;0,08
"er";0,04;0,05
"asie";0,07;0,13
"accomplir";0,05;0,05
"aventure";0,06;0,03
"précédent";0,08;0,14
"classique";0,16;0,07
"nana";0,06;0,02
"jacques";0,12;0
"inde";0,04;0,07
"just";0,03;0,02
"for";0,03;0,05
"the";0,15;0,14
"record";0,09;0,05
"voyager";0,11;0,11
"harry";0,05;0,02
"potter";0,05;0,01
"mimi";0,13;0,01
"doucement";0,06;0,03
"emji_chat_souriant_aux_yeux_en_coeurs";0,37;0,01
"pk";0,09;0,08
"one";0,01;0,03
"mythe";0,06;0,07
"iran";0,05;0,05
"emji_note_de_musique";0,05;0,01
"emji_mains_levées_peau_légèrement_mate";0,04;0,02
"emji_coeur_point_d_exclamation";0,07;0
"bol";0,07;0,08
"coiffeur";0,04;0,02
"apres";0,14;0,13
"malbouffe";0,05;0,02
"votation";0,03;0,11
"publicité";0,04;0,07
"clope";0,19;0,05
"intelligent";0,45;0,21
"plaindre";0,44;0,61
"plaisanter";0,06;0,02
"stupide";0,18;0,1
"adresser";0,04;0,05
"directement";0,11;0,43
"portée";0,04;0,08
"excuse";0,06;0,14
"sincèrement";0,14;0,11
"dsl";0,04;0,06
"agressif";0,09;0,09
"cordialement";0,02;0,04
"remarque";0,06;0,01
"jalousie";0,03;0,09
"brillant";0,07;0,06
"charmant";0,15;0,01
"constater";0,2;0,24
"critère";0,04;0,13
"souris";0,05;0,03
"avantage";0,11;0,32
"baser";0,08;0,2
"apparence";0,07;0,02
"filtre";0,05;0,02
"esthétique";0,04;0,03
"couverture";0,03;0,09
"mensonge";0,05;0,25
"objet";0,18;0,3
"parier";0,02;0,06
"attirer";0,06;0,12
"week_end";0,11;0,14
"chiotte";0,04;0,01
"japonais";0,13;0,02
"sang";0,12;0,17
"emji_visage_souriant_avec_une_larme";0,35;0,23
"tits";0,05;0
"espagne";0,22;0,09
"bidet";1,68;0
"hygiénique";0,11;0,02
"tricher";0,04;0,02
"pet";0,09;0,03
"remplacement";0,04;0,03
"étaler";0,04;0,01
"laver";1,12;0,11
"occidental";0,07;0,25
"nettoyer";0,22;0,1
"bêtise";0,22;0,21
"commission";0,08;0,08
"douchettes";0,06;0
"équiper";0,05;0,06
"crise";0,08;0,29
"resto";0,08;0,06
"hôtel";0,1;0,09
"appartement";0,13;0,16
"louer";0,05;0,06
"afrique";0,15;0,37
"amérique";0,06;0,28
"sud";0,18;0,41
"disposition";0,03;0,09
"étendre";0,03;0,04
"rincer";0,06;0,01
"douche";0,5;0,28
"caca";0,11;0,03
"culture";0,44;0,53
"fesse";0,26;0,02
"bouteille";0,37;0,01
"foi";0,22;0,13
"etes";0,07;0,05
"incarné";0,03;0,01
"emji_globe_tourné_sur_l_afrique_et_l_europe";0,03;0,04
"emji_explosion";0,07;0,04
"emji_index_pointant_vers_le_haut";0,06;0,05
"contraception";0,07;0
"prier";0,08;0,05
"baignoire";0,05;0,01
"nain";0,06;0,01
"retard";0,14;0,15
"incompréhension";0,01;0,03
"invention";0,19;0,05
"fonction";0,11;0,23
"principal";0,13;0,21
"nettoyage";0,04;0,13
"usage";0,12;0,21
"intimité";0,03;0,05
"condescendance";0,04;0
"pièce";0,12;0,18
"séparer";0,1;0,05
"utilité";0,11;0,06
"détourner";0,04;0,14
"apparement";0,02;0,05
"citation";0,01;0,08
"cultivé";0,06;0,03
"pitié";0,17;0,16
"exploser";0,06;0,15
"certitude";0,06;0,03
"persuader";0,06;0,06
"détenir";0,02;0,08
"suprême";0,01;0,02
"croyance";0,1;0,07
"aliment";0,06;0,05
"citer";0,13;0,23
"peter";0,04;0,02
"nez";0,16;0,11
"absolu";0,11;0,13
"arrogance";0,08;0,04
"aveugle";0,06;0,1
"charger";0,13;0,53
"stp";0,13;0,13
"ressemblance";0,05;0
"samedi";0,12;0,16
"pisser";0,08;0,03
"semaine";0,53;0,65
"danseur";0,05;0
"emji_partition";0,18;0
"séquence";0,13;0
"chaîne";0,17;0,18
"otan";0,03;0,05
"engagement";0,05;0,22
"emji_flocon";0,1;0,01
"emji_nuage_avec_neige";0,05;0
"février";0,05;0,02
"ukrainien";0,03;0,23
"ouchy";0,06;0,02
"alpe";0,06;0,06
"autorité";0,11;0,4
"fonds";0,09;0,13
"camion";0,13;0,12
"déverser";0,06;0,02
"dériver";0,02;0,05
"tranquillement";0,04;0,04
"mesurer";0,04;0,06
"lundi";0,16;0,03
"agenda";0,03;0,05
"cm";0,04;0,02
"joie";0,26;0,09
"logistique";0,01;0,05
"ambiance";0,11;0,04
"station";0,04;0,05
"aéroport";0,05;0,21
"galer";0,05;0,08
"repartir";0,05;0,13
"veste";0,07;0,03
"spontané";0,06;0,02
"gratuitement";0,09;0,07
"immédiat";0,02;0,06
"trace";0,08;0,04
"hitler";0,02;0,02
"sorcier";0,07;0,02
"réveiller";0,16;0,26
"don";0,06;0,17
"indéniable";0,02;0,03
"emji_mains_en_prière_peau_légèrement_mate";0,11;0,04
"innocence";0,04;0,03
"confusion";0,04;0,05
"hab";0,04;0,1
"reprise";0,02;0,13
"crotte";0,04;0,01
"entrepreneur";0,02;0,08
"opportunité";0,04;0,14
"réglementation";0,02;0,02
"municipal";0,02;0,03
"emji_visage_triste_mais_soulagé";0,27;0,03
"féminin";0,36;0,18
"coin";0,19;0,11
"redevenir";0,03;0,02
"langage";0,44;0,06
"emji_visage_effrayé";0,06;0,02
"fasciste";0,04;0,09
"botte";0,03;0,08
"conflit";0,07;0,44
"boomers";0,1;0,01
"parcourir";0,03;0,01
"t_shirt";0,05;0,04
"polluer";0,14;0,36
"île";0,05;0,13
"exécuter";0;0,08
"evidemment";0,02;0,04
"figure";0,11;0,12
"incontournable";0,03;0,01
"exact";0,15;0,15
"complicité";0,04;0,12
"oooh";0,06;0,02
"patrick";0,03;0,02
"blond";0,11;0,03
"occupation";0,03;0,11
"pendule";0,05;0,01
"emji_coeur_avec_ruban";0,11;0,01
"5g";0,01;0,03
"onde";0,06;0,02
"joseph";0,04;0,01
"justifier";0,12;0,49
"creuser";0,04;0,11
"installer";0,22;0,22
"rigoler";0,26;0,16
"olympique";0,03;0,02
"mega";0,01;0,03
"coluche";0,06;0
"emji_coeur_étincelant";0,19;0,03
"corrompu";0,02;0,05
"assassiner";0,02;0,17
"virer";0,06;0,09
"reprendre";0,2;0,25
"emji_visage_en_colère";0,03;0,03
"couler";0,05;0,06
"voter";0,16;0,81
"référendum";0,01;0,05
"complotistes";0,04;0,02
"emji_visage_anxieux_avec_goutte_de_sueur";0,08;0,03
"christophe";0,02;0,02
"vosges";0,04;0,01
"meurtrier";0,02;0,08
"cqfd";0,04;0,06
"inverse";0,2;0,2
"différemment";0,06;0,05
"rhétorique";0,01;0,04
"plutot";0,03;0,04
"pleuvoir";0,06;0,05
"supprimer";0,22;0,29
"caisse";0,51;0,57
"ps";0,28;0,28
"irresponsable";0,03;0,04
"milieu";0,27;0,25
"bar";0,07;0,03
"proximité";0,04;0,05
"tatouage";0,04;0
"relativement";0,04;0,05
"matériel";0,17;0,23
"incompréhensible";0,04;0,05
"contraindre";0,02;0,03
"culot";0,02;0,05
"total";0,17;0,52
"barre";0,06;0,11
"belgique";0,34;0,04
"cloche";0,06;0,01
"réfugier";0,01;0,04
"lapin";0,31;0,02
"étape";0,06;0,08
"waouh";0,06;0,01
"heidi";0,06;0
"série";0,12;0,18
"revue";0,04;0,02
"vieillir";0,15;0,05
"ambitieux";0,02;0,02
"indépendant";0,08;0,18
"adolescence";0,17;0,03
"générique";0,04;0,01
"surnom";0,06;0
"coller";0,15;0,15
"emji_feuille";0,06;0,03
"rater";0,12;0,08
"emji_visage_avec_un_monocle";0,2;0,19
"skieur";0,03;0,01
"entraîner";0,17;0,08
"coco";0,06;0,03
"emji_femme_qui_hausse_les_épaules_peau_claire";0,06;0,09
"chaussure";0,13;0,06
"marre";0,11;0,27
"emji_personne_avec_la_paume_sur_le_visage";0,06;0,13
"caillou";0,05;0,05
"canton";0,5;0,9
"là_dessus";0,03;0,05
"fendre";0,06;0,01
"vieillesse";0,11;0,01
"reflet";0,02;0,02
"rigolade";0,03;0,01
"bande";0,23;0,27
"vintage";0,05;0,01
"planète";0,34;0,34
"sortie";0,18;0,2
"emji_visage_sans_expression";0,09;0,09
"péter";0,09;0,09
"dixit";0,03;0,03
"peace";0,02;0,05
"fleur";0,19;0,03
"emji_fleur_de_cerisier";0,11;0
"nuisible";0,12;0,01
"habillement";0,02;0,03
"tjs";0,28;0,07
"tjrs";0,17;0,12
"visage";0,17;0,28
"emji_v_de_la_victoire";0,1;0,06
"hésiter";0,12;0,13
"désirer";0,15;0,05
"évolué";0,05;0,01
"essai";0,02;0,03
"limiter";0,11;0,21
"fermé";0,05;0,01
"emji_visage_confus";0,08;0,04
"commerce";0,07;0,3
"équitable";0,03;0,15
"prévoir";0,13;0,3
"arnaque";0,04;0,05
"bourgeois";0,11;0,17
"idéologie";0,07;0,21
"bein";0,05;0,05
"divorce";0,06;0,07
"idéal";0,1;0,1
"revanche";0,11;0,13
"mépris";0,12;0,08
"user";0,09;0,58
"régression";0,02;0,02
"aisé";0,03;0,07
"élégance";0,15;0,01
"authenticité";0,03;0,02
"égoïste";0,19;0,06
"haine";0,19;0,68
"limite";0,22;0,43
"initiative";0,08;0,79
"ouvert";0,04;0,09
"préoccuper";0,04;0,06
"séparation";0,02;0,03
"exagérer";0,08;0,06
"statistique";0,04;0,36
"signification";0,08;0,02
"patriarcat";0,11;0,06
"apaiser";0,04;0,02
"nombre";0,34;0,75
"féminicides";0;0,09
"viable";0,01;0,04
"bizarrement";0,08;0,11
"emji_symbole_de_paix";0,02;0,02
"détacher";0,03;0,02
"comporter";0,12;0,09
"impliquer";0,06;0,19
"argument";0,28;0,88
"raciste";0,66;0,53
"fuir";0,07;0,21
"correspondre";0,08;0,11
"mener";0,12;0,26
"communauté";0,08;0,25
"démonter";0,03;0,04
"yes";0,03;0,02
"communication";0,03;0,09
"diriger";0,07;0,2
"batterie";0,06;0,04
"canon";0,06;0,09
"iii";0,04;0,01
"crème";0,13;0,06
"emji_visage_nauséeux";0,21;0
"gay";0,06;0,02
"emji_visage_qui_tire_la_langue_les_yeux_plissés";0,15;0,05
"ahh";0,05;0,02
"avancer";0,2;0,28
"grenoble";0,03;0,01
"patte";0,1;0,04
"balai";0,03;0,01
"plume";0,06;0,01
"monstre";0,04;0,12
"life";0,05;0,02
"racisme";0,48;0,43
"socialement";0,01;0,06
"interessant";0,02;0,02
"marcel";0,06;0,01
"omg";0,11;0,03
"ptdr";0,13;0,06
"rapide";0,17;0,13
"geneve";0,09;0,07
"mcdo";0,04;0,02
"compléter";0,03;0,02
"restaurateur";0,02;0,05
"grandeur";0,02;0,04
"dissuader";0,01;0,04
"accro";0,03;0,02
"paire";0,17;0,04
"démocratie";0,04;0,64
"déguiser";0,05;0,09
"volontaire";0,05;0,13
"réveil";0,05;0,03
"optimiste";0,03;0,02
"litre";0,03;0,03
"chf";0,12;0,38
"emploi";0,11;0,53
"porno";0,04;0,03
"annoncer";0,06;0,23
"féminisme";0,13;0,19
"estimer";0,07;0,14
"défaut";0,06;0,1
"bourvil";0,06;0
"stade";0,18;0,12
"tournage";0,05;0
"nyon";0,03;0,01
"mars";0,06;0,04
"collège";0,29;0,03
"acteur";0,24;0,21
"sévère";0,04;0,02
"sérénité";0,05;0,02
"humble";0,16;0,04
"malheureux";0,24;0,08
"fatiguer";0,12;0,15
"contraire";0,58;0,62
"adhérer";0,03;0,06
"contenter";0,17;0,06
"dictionnaire";0,04;0,03
"fer";0,07;0,02
"champignon";0,08;0,05
"bureau";0,16;0,09
"pull";0,17;0,07
"couture";0,1;0,01
"emji_visage_retenant_ses_larmes";0,79;0,1
"zoo";0,01;0,04
"midi";0,15;0,13
"bistrot";0,05;0,01
"café";0,3;0,18
"publicitaire";0,03;0,02
"marseille";0,03;0,01
"festival";0,1;0,08
"chanteur";0,11;0,01
"musicien";0,03;0,02
"pointe";0,07;0,04
"griller";0,04;0,03
"touriste";0,02;0,08
"crayon";0,04;0,01
"peinture";0,03;0,09
"protagoniste";0,08;0,01
"grands_parents";0,06;0,03
"generation";0,04;0,01
"beauf";0,05;0
"splendeur";0,06;0,08
"pic";0,02;0,04
"camping";0,05;0,01
"obéir";0,02;0,02
"barrer";0,03;0,05
"garantir";0,03;0,18
"décoller";0,04;0,01
"z";0,12;0,05
"corriger";0,07;0,11
"emji_homme_qui_hausse_les_épaules_peau_claire";0,12;0,09
"surveillance";0,03;0,03
"contact";0,06;0,06
"occident";0,08;0,13
"cohérent";0,04;0,08
"troisième";0,07;0,07
"fiscalement";0;0,04
"smartphones";0,06;0,02
"walkman";0,15;0
"assurer";0,21;0,39
"effrayant";0,06;0,04
"succès";0,07;0,1
"wtf";0,03;0,04
"emji_points_d_exclamation_et_d_interrogation";0;0,03
"icône";0,03;0,04
"deviner";0,06;0,06
"là_bas";0,05;0,18
"caricature";0,02;0,02
"étrange";0,07;0,09
"odeur";0,12;0,09
"féliciter";0,05;0,09
"porc";0,04;0,02
"fée";0,05;0,03
"danse";0,37;0,02
"naïveté";0,04;0,04
"compter";0,29;0,42
"dead";0,04;0,02
"attachant";0,06;0
"inspirant";0,04;0
"rajouter";0,1;0,12
"centre";0,18;0,29
"plage";0,19;0,02
"près_de";0,12;0,1
"pratiquement";0,11;0,08
"sorte";0,18;0,3
"entrée";0,1;0,13
"piger";0,06;0,03
"vague";0,12;0,07
"connait";0,07;0,07
"trait";0,04;0,01
"preneur";0,03;0,02
"aller_retour";0,01;0,02
"abordable";0,03;0,05
"patin";0,03;0,01
"parking";0,02;0,1
"emji_visage_qui_regarde_entre_ses_doigts";0,3;0,12
"légitime";0,06;0,13
"amende";0,1;0,21
"pénal";0,01;0,13
"emji_visage_rouge_et_chaud";0,08;0,02
"abeille";0,05;0,03
"ons";0,02;0,04
"génétique";0,02;0,04
"position";0,06;0,23
"reproduire";0,09;0,06
"modèle";0,11;0,14
"apprentissage";0,29;0,13
"maîtriser";0,05;0,11
"aspirer";0,03;0,03
"emji_visage_sans_bouche";0,03;0,02
"déprimer";0,05;0,02
"jeudi";0,06;0,02
"bonnard";0,05;0
"vitre";0,03;0,03
"entrain";0,07;0,1
"maintenir";0,06;0,21
"manuel";0,06;0,01
"indispensable";0,11;0,05
"rémunérer";0,02;0,07
"admiration";0,03;0,03
"piloter";0,02;0,02
"gentillesse";0,16;0,01
"thermique";0;0,07
"alimenter";0,03;0,16
"piqûre";0,02;0,02
"consommateur";0,1;0,2
"industrie";0,06;0,15
"bancaire";0,04;0,11
"énergétique";0,04;0,12
"empire";0,05;0,08
"médiatique";0,02;0,09
"restriction";0,03;0,07
"masse";0,07;0,22
"nommer";0,11;0,09
"ignorance";0,17;0,14
"insoutenable";0,01;0,03
"indifférence";0,01;0,04
"présentateur";0,06;0,02
"catherine";0,04;0
"entendeur";0,03;0,03
"croissance";0,06;0,07
"freiner";0,02;0,05
"concert";0,13;0,06
"sable";0,04;0,04
"miss";0,05;0,03
"paléo";0,04;0,01
"rang";0,03;0,02
"mardi";0,03;0,02
"maths";0,06;0,05
"composition";0,05;0,03
"maîtresse";0,26;0,01
"taré";0,04;0,01
"coute";0,01;0,04
"stéphane";0,06;0
"berner";0,06;0,29
"international";0,1;0,87
"renens";0,01;0,03
"marc";0,03;0,02
"sion";0,03;0,11
"sacrifice";0,04;0,02
"empoisonner";0,07;0,05
"genial";0,04;0,02
"nest";0,03;0,02
"promettre";0,08;0,15
"consommer";0,11;0,33
"addiction";0,02;0,07
"ouai";0,09;0,11
"wagon";0,07;0,02
"restaurant";0,14;0,15
"casque";0,15;0,18
"lauser_utilisateurice";0,01;0,02
"balcon";0,05;0,07
"égoïsme";0,05;0,02
"prime";0,15;0,52
"passif";0,02;0,05
"etat";0,03;0,33
"gras";0,05;0,06
"tabac";0,05;0,05
"citoyen";0,08;0,72
"déplorable";0,03;0,05
"interdiction";0,09;0,13
"récemment";0,07;0,09
"quai";0,03;0,02
"zone";0,14;0,41
"secours";0,07;0,04
"éloigner";0,08;0,04
"punition";0,05;0,04
"prix";0,58;1,21
"paquet";0,16;0,08
"frs";0,02;0,08
"disponible";0,06;0,13
"travers";0,17;0,2
"fascinant";0,06;0,02
"filmer";0,21;0,1
"décembre";0,06;0,06
"ironique";0,04;0,05
"inscrire";0,13;0,12
"avs";0,04;0,17
"emji_visage_endormi";0,07;0,06
"crèche";0,04;0,12
"stage";0,05;0,04
"messe";0,05;0
"structure";0,02;0,17
"accueil";0,05;0,12
"organisation";0,07;0,28
"professionnel";0,14;0,32
"accueillant";0,03;0,02
"votations";0,02;0,06
"emji_femme_avec_la_paume_sur_le_visage_peau_moyennement_claire";0,07;0,05
"attente";0,04;0,11
"proprement";0,02;0,02
"kit";0,03;0,02
"moyenne";0,1;0,64
"terreur";0,02;0,08
"trottinette";0,06;0,11
"renverser";0,02;0,04
"arbitre";0,06;0,01
"polluant";0,03;0,02
"solaire";0,11;0,06
"pétrole";0,05;0,15
"équilibre";0,12;0,11
"stratégique";0,02;0,05
"dispositif";0,01;0,04
"silencieux";0,03;0,06
"bruyant";0,03;0,04
"man";0,03;0,02
"tueur";0,03;0,03
"admirer";0,1;0,02
"malsain";0,06;0,05
"consultation";0,01;0,05
"savon";0,07;0,02
"affection";0,05;0,01
"portefeuille";0,01;0,03
"faiblesse";0,02;0,05
"parfum";0,06;0,08
"emji_main_avec_index_pointant_à_droite";0,11;0,05
"satisfaction";0,01;0,03
"prison";0,09;0,56
"adjectif";0,01;0,02
"désigner";0,14;0,04
"région";0,34;0,39
"distinction";0,02;0,05
"palestinien";0,06;2,23
"juif";0,17;0,59
"israélien";0,02;1,23
"placer";0,1;0,17
"protection";0,08;0,35
"intervenir";0,05;0,21
"améliorer";0,1;0,18
"boue";0,03;0,01
"défi";0,09;0,05
"définition";0,2;0,27
"emji_colombe";0,11;0,2
"emji_applaudissements_peau_claire";0,15;0,14
"continuation";0,05;0,02
"entraînement";0,05;0,02
"pompier";0,03;0,06
"emji_visage_avec_yeux_ouverts_et_main_sur_la_bouche";0,05;0,02
"prévention";0,04;0,15
"sapin";0,02;0,07
"dîner";0,06;0,02
"macron";0,1;0,17
"brûler";0,11;0,19
"chauffer";0,04;0,07
"bienveillant";0,17;0,02
"auprès_des";0,02;0,05
"longueur";0,03;0,02
"cruellement";0,04;0,04
"tragique";0,02;0,04
"emmener";0,08;0,06
"girl";0,02;0,02
"ohhh";0,05;0,02
"di";0,03;0,01
"mou";0,03;0,01
"unique";0,26;0,24
"mafieux";0;0,04
"judicieux";0;0,04
"fraude";0,04;0,05
"malhonnête";0,03;0,08
"profit";0,11;0,2
"astronomique";0,01;0,03
"réserve";0,06;0,07
"augmenter";0,15;0,96
"proportionnel";0,03;0,08
"mafia";0,02;0,08
"fric";0,07;0,19
"emji_visage_déconcerté";0,05;0,01
"puer";0,06;0,05
"honneur";0,05;0,11
"rencontrer";0,2;0,09
"échanger";0,05;0,02
"graine";0,11;0,02
"bienveillance";0,15;0,04
"i";0,21;0,14
"emji_mains_en_prière_peau_mate";0,06;0,05
"emji_mains_qui_forment_un_coeur";0,23;0,12
"bâtiment";0,06;0,15
"béton";0,04;0,03
"architecture";0,02;0,02
"flinguer";0,04;0,01
"tir";0,04;0,05
"bombardement";0,01;0,15
"gueule";0,3;0,21
"financer";0,04;0,64
"emji_tête_de_mort";0,07;0,05
"habituer";0,11;0,06
"empirer";0,04;0,03
"identité";0,09;0,12
"baiser";0,09;0,02
"jeffrey";0,02;0,02
"gueuler";0,04;0,01
"scène";0,13;0,14
"appart";0,03;0,06
"souci";0,24;0,41
"net";0,11;0,08
"pourrir";0,04;0,04
"tabou";0,03;0,02
"geler";0,06;0,01
"positif";0,13;0,2
"glorieux";0,02;0,02
"instrument";0,05;0,01
"crédit";0,07;0,05
"effacer";0,07;0,15
"dette";0,03;0,07
"financier";0,1;0,28
"taux";0,13;0,34
"intérêt";0,35;0,65
"certifier";0,03;0,01
"digne";0,12;0,12
"soutien";0,06;0,61
"e_mail";0,04;0,01
"remplir";0,24;0,25
"renvoyer";0,03;0,11
"montant";0,05;0,14
"durée";0,03;0,11
"remboursement";0,03;0,07
"devise";0,05;0,01
"fashion";0,02;0,03
"scénario";0,02;0,06
"cieux";0,04;0
"producteur";0,03;0,05
"google";0,09;0,05
"correctement";0,22;0,21
"emji_visage_fatigué";0,07;0,04
"out";0,05;0,05
"emji_visage_qui_fond";0,21;0,11
"allemagne";0,1;0,15
"arme";0,1;0,74
"ukraine";0,04;0,39
"neutralité";0,04;0,21
"ordre";0,21;0,47
"étrangement";0,04;0,03
"ue";0,03;0,27
"bin";0,06;0,08
"etats";0,02;0,07
"ultra";0,13;0,69
"libéral";0,03;0,19
"alliance";0,02;0,02
"conclure";0,03;0,07
"paradoxal";0,03;0,03
"partenaire";0,04;0,05
"conservateur";0,03;0,08
"excès";0,04;0,06
"température";0,06;0,11
"régulièrement";0,11;0,09
"médecine";0,05;0,05
"décor";0,04;0,02
"carte";0,37;0,27
"chinois";0,07;0,13
"rat";0,05;0,06
"chemise";0,07;0,01
"épargner";0,05;0,07
"zéro";0,09;0,15
"blindé";0,02;0,03
"guide";0,05;0,04
"approcher";0,14;0,09
"critique";0,24;0,33
"boulanger";0,05;0,05
"caissier";0,53;0,07
"taxer";0,02;0,75
"cliché";0,06;0,07
"râleur";0,04;0,01
"négatif";0,1;0,14
"intégrer";0,05;0,2
"visiblement";0,21;0,26
"maternel";0,13;0,04
"raclette";0,09;0,09
"vs";0,12;0,14
"recommencer";0,06;0,09
"approprié";0,04;0,05
"okay";0,01;0,03
"verser";0,05;0,15
"favorable";0;0,05
"robe";0,11;0,01
"douter";0,07;0,07
"censé";0,1;0,18
"polir";0,07;0,03
"trottoir";0,08;0,09
"indigner";0,02;0,04
"soucier";0,04;0,08
"acte";0,08;0,49
"général";0,3;0,43
"questionner";0,03;0,06
"contrôler";0,09;0,3
"vérifier";0,17;0,2
"ridicule";0,37;0,32
"qqch";0,09;0,15
"collant";0,05;0,02
"diffuser";0,06;0,06
"live";0,05;0,03
"grandir";0,21;0,12
"sensé";0,11;0,13
"noyer";0,01;0,04
"al";0,04;0,2
"expert";0,06;0,09
"mentir";0,13;0,22
"éliminer";0,12;0,13
"pollution";0,14;0,19
"destruction";0,07;0,15
"écosystème";0,12;0,07
"ennemi";0,09;0,07
"numérique";0,06;0,06
"prioritaire";0,04;0,01
"tri";0,05;0,05
"emji_visage_qui_tire_la_langue";0,03;0,03
"fun";0,05;0,05
"risible";0,01;0,02
"atmosphère";0,06;0,08
"relatif";0,04;0,03
"tkt";0,08;0,04
"patriote";0,05;0,04
"nation";0,06;0,26
"ethnie";0,05;0,02
"secteur";0,03;0,21
"3eme";0,03;0,04
"inquiéter";0,17;0,32
"bec";0,04;0,02
"ct";0,06;0
"clown";0,03;0,05
"emji_visage_aux_yeux_en_spirales";0,13;0,07
"pratiquer";0,15;0,08
"trafic";0,03;0,16
"st";0,14;0,08
"rolex";0,02;0,11
"radar";0,03;0,12
"ligne";0,17;0,28
"limitation";0,01;0,07
"trajet";0,03;0,15
"inverser";0,04;0,07
"volontairement";0,04;0,08
"véhicule";0,07;0,22
"circuler";0,05;0,1
"parcours";0,12;0,09
"commerçant";0,03;0,16
"choc";0,05;0,06
"flemme";0,04;0,05
"comparaison";0,12;0,12
"choquant";0,08;0,09
"nokia";0,05;0
"sms";0,06;0
"appuyer";0,04;0,06
"lettre";0,18;0,11
"short";0,03;0,02
"jai";0,13;0,08
"of";0,06;0,09
"tic";0,06;0
"handicap";0,04;0,04
"injection";0,02;0,04
"oubli";0,05;0,04
"salon";0,07;0,04
"recul";0,11;0,04
"convivial";0,04;0,01
"démontrer";0,1;0,23
"migrer";0,02;0,03
"déchirer";0,04;0,02
"emji_visage_légèrement_mécontent";0,06;0,02
"ingénieur";0,04;0,07
"ubs";0,05;0,21
"enfer";0,18;0,09
